class_label,LHS,RHS
phishing,CITRIXSERVER0SYNIPu000001b8,citrixserver
phishing,20070117143019.501476FA1C1,mail.example.org
phishing,03db343376c2e1b2e3d4f8f74737529b,e3slt.com
phishing,543f93e71471749d0b53d17452f8de8d,e3slt.com
phishing,E1H7RYW-0006VU-8i,svr01.netskin.net
phishing,200701181439.l0IEdlC9032565,server1.sprycat.com
phishing,HQGW955002GNuVZWGqj00003da2,HQGW955002.azimnt.americanaffordablehomes.com
phishing,20070119012809.C754B6FA1C4,mail.example.org
phishing,brian,yahoo.com
phishing,20070119073837.28E484113D0,p15166517.pureserver.info
phishing,SERVERgwiniMnmTZqTD00000c07,mail.beverlyfarm.org
phishing,20070120010906.31004A8875,WebServer.local
phishing,1169304889.23738.qmail,eBay.com
phishing,20070120013437.AA0E01580CE,harans.haracs.co.jp
phishing,200701201116.l0KBG6RG012973,mail.kingbus.com.tw
phishing,20070120135454.65B3DB483E,iote03.uninterventoriasena.com
phishing,5A4D8B8D-6DEE-49C4-8684-9F04248D8832,gizmolabs.org
phishing,20070120222627.A3D936FA1C7,mail.example.org
phishing,20070118165194.SM00708,User
phishing,XZKOSIBWKTVFNIDUDNNYG,verizon.net
phishing,20070121175758.86AD3131F8D4,mail.example.org
phishing,E1H8h7q-0007RS-1a,ns.waiphra.com
phishing,20070121193850.440F26FA1A8,mail.example.org
phishing,E1H8kH2-0007X8-54,server1.exservers.com
phishing,GLOBAL-8B72CDD2yEXU00000697,global-8b72cdd2
phishing,JUFXENJOPQOTXBJEGXMXFKWEI,msn.com
phishing,8s$wzk8$$x59p-c-r1,gr3.g.8nkd
phishing,,yahoo.com
phishing,nationwide,yahoo.com
phishing,1169466518.34213.qmail,eBay.com
phishing,20070123051849.F273C131FADA,mail.example.org
phishing,20070123045123.56445B3C380,localhost
phishing,SERVERUKurw7OCvlwBx00000e14,server
phishing,SERVERUKurw7OCvlwBx00000e14,server
phishing,20070123130931.BF0F2BDFD85,localhost
phishing,20070123215646.0259D9E1B7,apache4.bluevisp.nl
phishing,20070124023552.A918D6FA1C4,mail.example.org
phishing,20070123211657.22611.qmail,mail.webxpress.hu.webxpress.hu
phishing,20070124053706.BC86ABDEA,apache2.bluevisp.nl
phishing,E1H9awn-0007pz-V3,unix9.vizawebserver.com
phishing,20070124104224.8142031136A,server5.kundenserver5hsgbr.de
phishing,,verizon.net
phishing,E1H9o1B-0006LA-RB,unix9.vizawebserver.com
phishing,20070124215420.ELEW12496.fep04.xtra.co.nz,gillmans.co.nz
phishing,DIALERpxgbWMgQ89vLU00000a39,dialer
phishing,SNLCEHJHAQCWPKBPYRHAIOG,eBay.com
phishing,20070125010445.DE0CD6FA1A8,mail.example.org
phishing,20070124190142.24465.qmail,mail.webxpress.hu.webxpress.hu
phishing,20070125041315.A5877A831A,host.thaidoweb.com
phishing,,yahoo.com
phishing,20070125103929.55C026FA1C1,mail.example.org
phishing,20070125211510.58DA66FA1CA,mail.example.org
phishing,20070125223047.AEF13113FE6,dd2032.kasserver.com
phishing,20070125233914.9B6A51BF02,lujan.uninet.edu
phishing,J-RIYXGZLLH5OPIYMFD00000407,j-riyxgzllh5opi
phishing,E1HAGqM-00056X-JZ,ebru.winwebhosting.com
phishing,E1HAK9k-0007t5-Vs,unix9.vizawebserver.com
phishing,GTDVGIZTCJXFORTEOCVON,msn.com
phishing,E1HAMEI-0002Qt-MV,unix9.vizawebserver.com
phishing,WFZLTYQRFYMCWHDGJOMBAJQKR,eBay.com
phishing,B0009094596,sp.axd.com
phishing,EEGINQFVOEFVIUXUAWBGI,hotmail.com
phishing,200701261023718.SM00912,User
phishing,,verizon.net
phishing,SPRUDKTJEPBFLBKADNTYEYGB,msn.com
phishing,B0009160627,sp.axd.com
phishing,AIS-SBS8wAddX47sFoa00000e92,aisparagon.com
phishing,20070127093408.C5FC66FA1C4,mail.example.org
phishing,20070127051609.C30B4136B029,mail.dlf-spa.com
phishing,EFSEXCHANGEktkpgnkT00000e00,efsexchange.efs.domain.com
phishing,HWKBDZHZGQLLOUJOVNKAUSZPE,eBay.com
phishing,20070127121443.20393.qmail,mail.webxpress.hu.webxpress.hu
phishing,NNDLIZFBAHOQBEHUOCBSWWO,earthlink.net
phishing,20070128151941.C89096FA1A8,mail.example.org
phishing,20070127115550.17677.qmail,mail.webxpress.hu.webxpress.hu
phishing,20070128140532.9B4B4157AD9F,mail.dlf-spa.com
phishing,20070129020521.C44A16FA1A8,mail.example.org
phishing,UEMBLSAJUHJTLSUKDKPQU,msn.com
phishing,200701290727.l0T7RG4W032574,localhost.localdomain
phishing,AJSERVERIfu4FbATcFZ000016af,mail.ajlog.com
phishing,CRPDCr6wEDI2bLuUBZ5000000ba,commroof.com
phishing,200701291725.l0THPepo022711,nixzone.com
phishing,2beb301574271934e674290f97872eab,www.priisa.info
phishing,GKGIQZGMXFJXKUMXZQKTSOW,ebay.com
phishing,YDVDGQJNBFSIUEILKLHRNHAH,msn.com
phishing,20070130192039.41C656FA1C1,mail.example.org
phishing,SERVER2dk4RA59w1PAy0000068a,linsalata.com
phishing,SERVER2dk4RA59w1PAy0000068a,linsalata.com
phishing,20070130215417.9917E131FAF4,mail.example.org
phishing,20070130220253.620CD6FA1C1,mail.example.org
phishing,E1HC43n-0003sw-Ff,server021.webpack.hosteurope.de
phishing,200701310215.l0V2FXc5011724,localhost.localdomain
phishing,20070131142041.50F086FA1C7,mail.example.org
phishing,SJZVBKTYLGXOYLWNQHEMRIYJ,comcast.net
phishing,WILLIAM-KT39JIYxEfh00000b9b,william-kt39jiy
phishing,MAILSERVERD5euwdUTa000013db,mail.arlenness.com
phishing,IMIGZPEMWTTILEEXHPVHMNSL,verizon.net
phishing,SFYIWVNRYYDZYTBSQUKI,verizon.net
phishing,JHBGENDFOTPUGCVUBICNMCLE,hotmail.com
phishing,ADDTECKabigPasSmz6U00000ab8,addteck
phishing,PBJCPTVYRYPSNBCIKPSKMB,yahoo.com
phishing,BCCDZAKBURGPYJLKIRFEK,eBay.co.uk
phishing,200702021535.l12FZgKI015006,host101.host101-server.com
phishing,20070202213439.F37E06FA1C1,mail.example.org
phishing,20070203014047.108C46FA1A8,mail.example.org
phishing,20070203063659.64ACB131FBD2,mail.example.org
phishing,20070203100957.8BC6EE41F0,virtualhosts.ari.es
phishing,SERVER1OCcUB5AyjgLj00000ad7,server1.tri-mar.net
phishing,200702040252.l142q0BI002465,d565.asilefx.com
phishing,200702040456.l144uFIV029591,ns.jdesign-office.com
phishing,QOWSBPQYSCWOKBQTCVKUZG,comcast.net
phishing,SWYNJXADADUNYYPYELHJN,earthlink.net
phishing,MAINLHVbxZXAoirK6Ut000006b9,main.hutchenspr.com
phishing,20070204144944.10FF16F3489,fileserver
phishing,200702041146843.SM00548,User
phishing,SERVER1X4D9JlyB3G49000003ec,server1.triplettwellman.com
phishing,GSXSFOXUKRZSUEXQTHLI,yahoo.com
phishing,YMEJDHZIBHTPWXKGIFOHZHQZO,charter.net
phishing,SBUXNCIOAEZGSAIVSRUSZWEN,charter.net
phishing,20070205151442.43F64131FD42,mail.example.org
phishing,,msn.com
phishing,,aol.com
phishing,HPJDTZUJEIOLPXNKVTTP,gala.net
phishing,WGNPVWIUYFVWNCEEXVBWWPTJA,yahoo.com
phishing,WSNEQPFQGCPAVAYZZISXUUPAZ,eBay.com
phishing,001001c74a43$9b5a7750$04e53b3c,sm
phishing,HOMEEXJZgh3rJVDVldV000039c3,homeex.homevalu.com
phishing,802619217.20070206164216,53.com
phishing,20070206153917.7F76B131FD2C,mail.example.org
phishing,20070206182250.AC8036FA1C1,mail.example.org
phishing,NCZJQUFRHMQSOHAEEBPJZ,ncua.gov
phishing,20070207015650.B9654131FC23,mail.example.org
phishing,200702060828142.SM02924,User
phishing,SBSGF03kKkqTgtoBjfg000009bf,sbsgf03.gt-forex.local
phishing,20070207101544.5B1B56FA1C1,mail.example.org
phishing,BOR7mOuf0fLCBTQYIcV0000012f,bo
phishing,316199751.20070207185343,53.com
phishing,ADMINSERVqSOc7wo95E00000843,AdminServ.mainoffice.ifa-advice.com
phishing,dalzell,yahoo.com
phishing,20070208201707.19748131FC33,mail.example.org
phishing,AFXEVXJHGNLTVFJMYTHGXBBTN,yahoo.com
phishing,VDHLOXFPOQQYDEWDPVKKII,yahoo.com
phishing,RHYOEHUPQELEAEITMXDEOWWX,ebay.com
phishing,EXCHANGE3b6uIU1Gj030000023d,exchange.braga.cachapuz.com
phishing,SVR-EXCHANGETN4McEv00000720,mail.hamiltonpark.com
phishing,1041074116-92658201,lessrain.com
phishing,HOMEEXTWpRnzh0Cpg0R000006d8,homeex.homevalu.com
phishing,dal-00$b$0dh8-i,vv3.9.9gq4
phishing,200702100828.l1A8SNDs021701,mail.pump-filter.com.tw
phishing,20070209173806.CF42E361617,titan.rs-hosting.de
phishing,20070209165441.4F9CACDF750,cedres.net
phishing,20070210155621.SUKZ1547.ibm57aec.bellsouth.net,User
phishing,SERVERBK1CRwFRftQqF000001a2,tidanusa.com
phishing,KEELERMAIL98KtdhQYZ000000a3,keelermail.keeler.com
phishing,20070210221951.C657B6FA1C1,mail.example.org
phishing,20070211033552.A28816FA1A8,mail.example.org
phishing,20070211054748.8752885A03,ct-works.com
phishing,200702110441265.SM02264,WINSERVER.ezonauto.com
phishing,9u-k8$8$zq-r41$wdq5h,drcskab
phishing,UZLFBXQIQPRIOKDOZTSRCW,msn.com
phishing,KODXWPUIALGBVQSPYKATDN,aol.com
phishing,HAMMERhzL1f6Ykwn9Wg000000fc,tedsconstruction.com
phishing,LISNORXNHZUBMRCEGACWVLXV,aol.com
phishing,20070212010518.51D4A131FD8A,mail.example.org
phishing,20070212150757.DFEB9131FD87,mail.example.org
phishing,200702121809.l1CI9NoD024781,lechuck.sytes.net
phishing,200702121901.l1CJ1e3I011699,localhost.localdomain
phishing,EV1SERVE-WPQWOA70ya0000355c,EV1SERVE-WPQWOA.eelectronics.com
phishing,7486250.32XXT279542k,gurlmail.com
phishing,20070212161814.8E7828803A8F,crownprepress
phishing,5566OVFLXCH02jzpDr3000004c1,5566ovflxch02.gatorplanet.com
phishing,E1HGmOx-00005i-Np,burns.cs.uni-potsdam.de
phishing,20070213000015.5EDFD25C7BA,iksadosgtc.lt
phishing,SPO-SERVERSxt6ODV5i00001878,sampsons.com
phishing,20070212153249.28879.qmail,ffmailsvr.ffjt.com
phishing,ACSSERVERLDp7mvjkO20000035d,800theface.com
phishing,20070213104648.5CF6088CF383,crownprepress
phishing,200702130750262.SM00440,User
phishing,E1HH1Wx-0008UY-6B,server.mh-zelus.com
phishing,CHIUJIRMYDRJJOTWWAXHV,charter.net
phishing,20070213223038.0F2F7131F8FA,mail.example.org
phishing,RVWGCZRKFCQWFCRMGZTZOKNI,"yahoo.com , aol.com"
phishing,LENOVOzscE8NpqhNPPz00000057,lenovo
phishing,TWTSERVER1Q3OBaxSlj0000136f,tennesseewire.com
phishing,20070214150546.632CE131FE1E,mail.example.org
phishing,20070214152935.BA3C4131FE06,mail.example.org
phishing,GUARD-MUQWXPTMLw8lO0000084e,guard-muqwxptml
phishing,E1HHQHH-0005u9-Pw,burns.cs.uni-potsdam.de
phishing,SERVER2000ngL6wxvw000004cf6,server2000.struct-engr.com
phishing,DHXFCNLLGWUHMFCPOKFCVMHCZ,charter.net
phishing,hu6m2l--lkf87y-8$0p$g$-$b0u-9,ei1ng.1vh7
phishing,20070215040831.31E1F1C2E1,lujan.uninet.edu
phishing,20070215042806.912841B3E4D94621,visa.com
phishing,UPGZKXXPFCMIBLKRHHPZRY,aol.com
phishing,20070215200143.D546D131FA89,mail.example.org
phishing,20070216004936.001F76FA1A8,mail.example.org
phishing,20070216131001.AA294131FB77,mail.example.org
phishing,20070216174026.2D8C46FA1A8,mail.example.org
phishing,20070213121320.29604.qmail,flexid1851.flexservers.com
phishing,20070216175240.A90A16FA1C6,mail.example.org
phishing,20070213131655.26178.qmail,mediart.trendcom.it
phishing,200702161317539.SM00936,User
phishing,SOLCMLYOUWRKDKTEMWKZCWTFP,verizon.net
phishing,200702171229325.SM02772,User
phishing,20070217235754.722A5131FA91,mail.example.org
phishing,200702161355788.SM01752,test
phishing,3$g26uu4p8hbb,ph3.o96.gdy6x
phishing,BILL1OcFRl8IqADUgNS000024cd,bill1
phishing,MSDCAHxNzFiPNl4iZWw00000401,MSDC.mshl.local
phishing,5d31ie$60$227,kiw9ckr.jvx9
phishing,JCMAIL01KxQ6kMQGZCU000084b7,jcmail01.jaggedcrossing.com
phishing,20070219125115.C0EFE131FD65,mail.example.org
phishing,JCMAIL01GdOZofu45Xi00008675,jcmail01.jaggedcrossing.com
phishing,SZPLHCTIULQKVHOKINEATJJ,aol.com
phishing,KWICXDEYCQROXCCCBGCSHSL,aol.com
phishing,020928728.20070219162449,gruposantander.es
phishing,34813405.20070219094512,gruposantander.es
phishing,amtrak,yahoo.com
phishing,20070219163040.9DBF0131FD47,mail.example.org
phishing,NETSERVER7Qy7Pmgd3s000002cf,netserver.sgah.org.pk
phishing,WISCONSINlwmlZBv9ni000003cf,Wisconsin.FileImageServices.local
phishing,CGRWHEQDSQDSDSMIMXPEXL,hotmail.com
phishing,VNVZWTUEHTJXSUKPOSQTZYUS,verizon.net
phishing,MAILHOSTQwSEFLibtNT00000486,mailhost.ethiprint.local
phishing,KNJCETTELHBERAYQSCBY,charter.net
phishing,QJJAYQDUHCNDHZBRAPRTW,aol.com
phishing,0749117343.20060315105857,citibusinessonline.com
phishing,KPZWPSPTKNJVORRDNOAQANCJA,verizon.net
phishing,20070220185256.SM02852,User
phishing,01c75590$c0f3e750$6c822ecf,ojdmrex
phishing,20070221120358.446AD6FA1C1,mail.example.org
phishing,YXANTDEHBTLQQHZJANFSK,verizon.net
phishing,GHMSERVERvGpG1g86uu00000d8a,grayhairmanagement.com
phishing,20070221141349.9FA8C17BBB7,graphserv.com
phishing,94618313.20070221232449,paypal.com
phishing,ENGRDEMO28kIN4MmXKC00000325,engrdemo.PAULWENSLEY.COM
phishing,SERVER1r3SU0hXCRQcq0000019b,leestaffing.com
phishing,LDERPNVTADNRUGBOOFIIBVRJ,comcast.net
phishing,SBSERVERix1UsHipF1y00000443,mail.studiow.com
phishing,20214365.20070222125426,53.com
phishing,200702230533.l1N5XQvt028067,piedmontlumber.com
phishing,DZ1NOuRc6BqL7gBt7B7000003a8,dz1.utahwisp.com
phishing,DGASIDC0KLpgTFur2iz00001c88,dgasidc0.csqrd.com
phishing,200702230929249.SM01228,User
phishing,6Uarc4-8Up27M-L2,cpanel.error>
phishing,,comcast.net
phishing,20070224155020.78B151C2CF,lujan.uninet.edu
phishing,MAILSERVER42NXHwGrR00000593,mailserver.mail.wanshih.com
phishing,20070225110707.E19C16FA1A8,mail.example.org
phishing,JBLZXGKBSOQXVDKZBRVKIR,charter.net
phishing,CORREOEXCHANGEkEPF3000001db,rubisr.com
phishing,v1AkH4-c1GzF4-Kp,cpanel.error>
phishing,NAPYQPTWHBLJMDJMTQPMMSAB,yahoo.com
phishing,93659079.20070226032450,ebay.com
phishing,200702261401.l1QE1x607454,hawk.vispa.com
phishing,AQIMKFKIBJTVLKEIHPGHQWRE,charter.net
phishing,SUBDTTUJBYMHSHMFGVPM,msn.com
phishing,20070227000026.D0EAA131FAF8,mail.example.org
phishing,20070227133752.88B08131FC7D,mail.example.org
phishing,20070227135834.1D6F3131F932,mail.example.org
phishing,20070227150002.99B49131FBE6,mail.example.org
phishing,7D6A.A7EB.93.805,dg.net
phishing,20070227190016.F30DF131FCCB,mail.example.org
phishing,20070227222639.3CC94131FAD3,mail.example.org
phishing,ZWAYAECSDZYWZOMDKIBPGPQ,msn.com
phishing,ECSERVER4XHPbXfsP9v000020f7,ecserver.eisenbergcompany.com
phishing,SATURNZKY1d66HcASHM0000113b,saturn.hglit.com
phishing,20070228102300.0CB40131FAC8,mail.example.org
phishing,20070228112253.68869131FB0A,mail.example.org
phishing,PHNQBKXKIZWJXCHSZCENGIP,charter.net
phishing,200703010350.l213osSi016187,smtp.bauhinialtd.com.hk
phishing,20070301054628.D3A47131FB57,mail.example.org
phishing,BSJBRUYWACTPKBQVLHPWTQ,comcast.net
phishing,20070301161046.862941BEA7,lujan.uninet.edu
phishing,200703011443347.SM01904,User
phishing,WZTDFZLBPBGGYBOAZUBXN,charter.net
phishing,20070302090814.285756FA1A8,mail.example.org
phishing,FIQHAKHREBSLSMSTFRVCSSJ,yahoo.com
phishing,200703011654109.SM01380,User
phishing,FPBEAEEUUJCLLNUZELSPCX,msn.com
phishing,WSNGUXOCGHIFCVLSFYNSHJ,earthlink.net
phishing,20070303005126.A74196FA1A8,mail.example.org
phishing,EX2000LVKi3s1wsXZZT00002047,ex2000.msik.com.cn
phishing,GINCADNUCARQJFZZHUTCKRIOF,charter.net
phishing,20070303025439.38C8D6FA1A8,mail.example.org
phishing,PBX-MAINTM4PGouiMbt00001c6f,PBX-MAINT
phishing,20070305030222.2FD787B4625,cartridgetech.com
phishing,20070305140855.DC87B6FA1C1,mail.example.org
phishing,KVEGMNMTMWOJJBYGRDSAPFUH,verizon.net
phishing,200703051420531.SM00992,User
phishing,MIAFE01Khf4HEousNfa00000485,miafe01.optimeme.com
phishing,DEWNOwBVPFvBbSu5vzx00000e6c,de.deco.local
phishing,B0005152017,CW-US-MAIL-01.cyberwize.local
phishing,SBS9T3TGJ2TUSzbAUfK000005c3,wedgewoodcabinetry.com
phishing,20070306175828.C7C18131FBA1,mail.example.org
phishing,E1HOfcv-0005eO-KA,pass16.dizinc.com
phishing,E1HOfcv-0005eR-L8,pass16.dizinc.com
phishing,200703062033.l26KWxap094279,mx.tezaa.com
phishing,20070307002630.3927.qmail,mail.webxpress.hu.webxpress.hu
phishing,20070307015416.F35BF6FA1C4,mail.example.org
phishing,20070307005126.10991.qmail,mail.webxpress.hu.webxpress.hu
phishing,20070307012019.20317.qmail,mail.webxpress.hu.webxpress.hu
phishing,20070307020202.28442.qmail,mail.webxpress.hu.webxpress.hu
phishing,20070307173125.CEC47131FBE3,mail.example.org
phishing,CVWF-SBSAEWopcnvy3J0000aaf0,cvworkingfamilies.org
phishing,20070308152305.C07709B1CBD4,crownprepress
phishing,KTMBGKGSVRQDKYXBLYYHO,yahoo.com
phishing,20070309004113.C8AAD9B86DF8,crownprepress
phishing,20070308155518.1673D70A9EC8,OgallalaKCNserver.local
phishing,20070309044807.9E5C46FA1A8,mail.example.org
phishing,20070309103837.8DC7F6FA1A8,mail.example.org
phishing,B7CB5F33.6454712,shaw.ca
phishing,SERVERsqVAvYKccWo7Z00001a2c,server.vermillion.local
phishing,OPJKWTFIJJDBIRYSWIRGZPTXQ,yahoo.com
phishing,FPLYMIHQPKPQYOWKWPUVO,yahoo.com
phishing,086027021.20070310123328,bbt.com
phishing,20070311160247.B82F8C31F,server02.nethost.hu
phishing,20070311154507.7B9AF736205C,OgallalaKCNserver.local
phishing,20070311160247.AECEAC361,server02.nethost.hu
phishing,20070311212549.F34996FA1C1,mail.example.org
phishing,20070311183941.442FB7379A25,OgallalaKCNserver.local
phishing,E1HQgS2-000614-VF,ns3.hostinglmi.net
phishing,E1HQgS3-00061G-2p,ns3.hostinglmi.net
phishing,E1HQnUA-0008P1-TX,name1.bwbd.co.uk
phishing,SERVERPfTlHAUcgw8yT00000dcf,server
phishing,MAIL2691LwT8rU7nMvU000182a2,mail2691.floridaoutdoor.com
phishing,ARCHIVAL-DC01IhTrBo0000006a,frontiernet.net
phishing,200703132101161.SM01180,User
phishing,IXVOTIKMVHRFJUSVGGPDGUCWU,hotmail.com
phishing,20070314213723.582ED6FA1C1,mail.example.org
phishing,20070315060946.A3486131FC06,mail.example.org
phishing,20070315063522.B0FE3131FD97,mail.example.org
phishing,EXSERVERehYSoOZzHZl000004e2,mail.glwshows.net
phishing,20070315224735.AC891131FD58,mail.example.org
phishing,1174040108.16562.qmail,paypal.com
phishing,20070316034733.098FF131FA0F,mail.example.org
phishing,ORGANIZA-CPLWF1gOHp000006e9,organiza-cplwf1
phishing,20070316111005.D1D0C131FE4D,mail.example.org
phishing,ORGANIZA-CPLWF1r2Ae00000aaa,organiza-cplwf1
phishing,YVZLXEOEEONLISOVSCDAFL,earthlink.net
phishing,391ECBD2C2C14516B94C5A28A9466955.MAI,bidme.co.nz
phishing,1130384585.13653,paypal.com
phishing,20070318170439.8B4E56FA1A8,mail.example.org
phishing,ZCRSNBSMGFNFHFEDIWMXFBNIU,e-mail.ru
phishing,200703182234.l2IMYcB29319,spam.thegeekempire.net
phishing,20070318192619.6240A772435E,OgallalaKCNserver.local
phishing,SYZSOIFPTXALNNFFQKPGQZ,netvigator.com
phishing,PC-SERVER189QtpfTYS00000020,precision-computer.com
phishing,20070319011344.059096FA1A8,mail.example.org
phishing,ZUOBVKTJGHZKCKUQOVJUOFP,yahoo.com
phishing,20070320100620.132676FA1C6,mail.example.org
phishing,MERCURYSmLAztxc1o8y000001d3,MERCURY.xention.com
phishing,20070321042828.5F9EF6FA1CA,mail.example.org
phishing,SSYNODISVQLBJZUQLPIEI,msn.com
phishing,NTSERVER6eDIBlgb8hM0000088a,NTSERVER.McNaughtons.local
phishing,E1HUAi0-0005pK-00,pop06.mail.atl.earthlink.net
phishing,SERVEUR_FTy9CMdZpDs00000ad5,mail.eif.fr
phishing,200608081103.k78B3fuj025083,paris1
phishing,200703221544.l2MFiUau000785,websonicos.com
phishing,1130384585.13653,paypal.com
phishing,BNICVGLOAUEQTKXEDMKPD,comcast.net
phishing,20070322211537.E3CBD7B1BDC2,OgallalaKCNserver.local
phishing,MSWFNRPQMHCFASIFWLEEQPF,charter.net
phishing,TMJGXXJREIMICYNDGSXBHEABT,yahoo.com
phishing,GGDPUCNZSDVITJUQJAXAQKIS,verizon.net
phishing,20070323181000.145526FA1A8,mail.example.org
phishing,HICBVJTAMUHUTQJDIIPXSSRZX,msn.com
phishing,1130384585.13653,paypal.com
phishing,SIRIUSNT2Cl8aii08N800000355,SIRIUSNT2.sirius.com
phishing,200703240601.l2O61CB25782,spam.thegeekempire.net
phishing,JSPFOXTQHRQDTZBOPIPYJRB,msn.com
phishing,1174666556_882,holdusgroup03
phishing,200703240541445.SM01268,User
phishing,MAGICLYNK016ybl5CdQ0000fead,magiclynk01.magiclynk
phishing,CLCBC01Tlm70rM3Tbhy00000144,clcbc01.CLCBC.LOCAL
phishing,200703252014.l2PKEiB15384,spam.thegeekempire.net
phishing,20070325173022.E33916FA1C1,mail.example.org
phishing,20070325184858.518A5131FB32,mail.example.org
phishing,20070325205831.664797F379,dd13038.kasserver.com
phishing,NYSC-WEBPITG36LQiUB00002f08,nysc-web.chinesehighway.com
phishing,200703251345984.SM02228,User
phishing,200703261400.l2QE05uw029293,mail.ganymede.com.pl
phishing,20070326205454.2517F6FA1A8,mail.example.org
phishing,CLCBC01gE1sLHE7Nm9y00000387,clcbc01.CLCBC.LOCAL
phishing,200703270341.l2R3feB11839,spam.thegeekempire.net
phishing,20070327025337.519AE6FA1A8,mail.example.org
phishing,200703270603.l2R63TB14109,spam.thegeekempire.net
phishing,200703270319.l2R3JoFo029344,svr1.ctwebhosts.net
phishing,20070327053533.8410A6FA1A8,mail.example.org
phishing,200703270845.l2R8jPB30015,spam.thegeekempire.net
phishing,JMJFHIWKNGJVCDHCZWAM,msn.com
phishing,ZAODPPKMAPRIXLMLKCYHBA,comcast.net
phishing,20070326233741.9872.qmail,server1.sikworld.com
phishing,20070327135841.10060.qmail,cecchile.cl
phishing,SERVER01iHY5FbEFYam000066e7,server01.EA.local
phishing,20070327213623.A27078438D,mkl-server.de
phishing,E1HWPpG-0002Ou-00,imagosplasticsurgery.com
phishing,20070328033545.7F4C06FA1C1,mail.example.org
phishing,VBAYPPYBYPTQWHQWDTTXT,yahoo.com
phishing,DBHJJQYHUIMBQCEQQLND,charter.net
phishing,20070328115709.098A56FA1C1,mail.example.org
phishing,B0041869622,ms104.mail1.com
phishing,B0041869622,ms104.mail1.com
phishing,EVWVOZKFODFWYOHJVCNLMEN,yahoo.com
phishing,200703290940.l2T9d1VJ002022,securedchat.com
phishing,SERVERkZvLQET7ffSsn00000191,server.DrummondRecruitment.local
phishing,JENNIFER-77LLOKmsQS000000b7,jennifer-77llok
phishing,200703292319656.SM01152,User
phishing,SERVERosJ3Ih7jtrSBy00000740,Server.BroadRealty.local
phishing,2378b88f3e489f19bc92ae813a643de9,localhost.localdomain
phishing,1036861013-34637703,westlawngraphic.net
phishing,YSQFVPQTTSXPNGWDTEMSSUW,yahoo.com
phishing,20070331143839.543CE6FA1CA,mail.example.org
phishing,ZIUNBSSFREQPFNGRBBWNQAK,verizon.net
phishing,20070331212739.73B106FA1A8,mail.example.org
phishing,BZHMOCOATYVLXTSHAWQEQB,hotmail.com
phishing,20070401000218.602E36FA1A8,mail.example.org
phishing,YDEYJZHIYBCCVEAIWXCCIEQ,comcast.net
phishing,200703311732848.SM01504,User
phishing,20070401090755.1F68C131F983,mail.example.org
phishing,PNET-EX2KbB5Rw1SSfW000000a7,pnet-ex2k.pwhtgroup.net
phishing,8CBFAF15.0908271,nimbler.net
phishing,SERVER2F5fU4XNhJWWM00000c11,server
phishing,TCLAQQHNGOCCZIWSDPQYRG,charter.net
phishing,ZBHHLYHAIJTXLNBHBMVZA,yahoo.com
phishing,20070402022012.C2C096FA1A8,mail.example.org
phishing,20070402104137.A8777F1B3,mail.itbs.com.tw
phishing,1175554494.12744.qmail,citybank.com
phishing,VCPALFBLOOMQHOLGLIRMIUDA,ubvms.cc
phishing,20070403045718.C1D9C6FA1C1,mail.example.org
phishing,20070403065415.066B76FA1A8,mail.example.org
phishing,002301c77616$2fd74586$6401a8c0,Shop_laptop1MS
phishing,200704031754.l33HsOhB001842,mail.jackpot.com.tw
phishing,7E64A7F3-0960-4A7D-9540-B013B69DC1ED,matchmantra.com
phishing,200704032117.l33LHVXk030691,smail.uni-net.co.kr
phishing,794425297.20070404112627,bankofamerica.com
phishing,20070403232725.7FA5E6FA1A8,mail.example.org
phishing,200704031225320.SM01160,User
phishing,ELECTRIC-00FFE4VXfE000001bc,electric-00ffe4
phishing,20070404122441.D587C6FA1C1,mail.example.org
phishing,IJOPKPKVKGXKLCXGOGTOTG,comcast.net
phishing,SRIMAINxDbH8J0sca0Z000000e4,SRIMain.soltron.ca
phishing,1175686898.379791.qmail,PayPal.com
phishing,PV-LUNCHZtJiKWjkwsI00000d4b,pv-lunch
phishing,20070405213056.CA69B6FA1A8,mail.example.org
phishing,20070406011448.E09D8131F929,mail.example.org
phishing,SERVER12TUSzbAUfKRf00000132,server1.YinShingsbs.local
phishing,NQJREZKRHCNYJAEYQUVR,yahoo.com
phishing,60707282.20070406211127,bbt.com
phishing,78438D4B.9227225,nittanylink.com
phishing,0376AE9D.7676116,nitches.com
phishing,FTPMXitvVjJuYW8iOqz000004be,ftp
phishing,20070407131658.9B12B10C05B,thelevellounge.com
phishing,20070408021106.A2FFE6FA1A8,mail.example.org
phishing,200704080810.l388AgOE008792,franctel.com.ec
phishing,BIGBOYwdr6Uy3CQmWoL00000dc9,bigboy.swt.loc
phishing,20070408112104.369946FA1C6,mail.example.org
phishing,NTSERVERE8rZr3jTtBH00002ce1,vetvetvet.co.nz
phishing,20070410014351.5A0956FA1C1,mail.example.org
phishing,200704102011.l3AKBUFE023551,pugsly2.m1group.com.au
phishing,SBSOZ2L37022WE1QO0500000602,mail.cathedralstl.org
phishing,AEON-2yi67EKRuYDlrj0000028d,mail.aeon-tek.com
phishing,200704112228308.SM01692,User
phishing,200704121659625.SM01268,User
phishing,200704111806748.SM00916,info
phishing,001801c77d1c$124d2370$0120e1d4,system3
phishing,001b01c77d09$1a221f50$052697dc,nikolaiaf8nu9x
phishing,1176376135.19226.qmail,eBay.com
